game_date,game_number,season,home_team,away_team,home_score,away_score,home_win,D/N,Attendance,Streak,Win,Loss,Save,Inn
2015-04-24,1,2015,PHI,ATL,1.0,0.0,1,N,21164.0,1,Giles,Johnson,,9.0
2015-04-24,1,2015,SDP,LAD,0.0,3.0,0,N,43055.0,-3,Greinke,Cashner,García,9.0
2015-04-24,1,2015,SEA,MIN,2.0,0.0,1,N,25215.0,2,Hernández,Hughes,,9.0
2015-04-24,1,2015,TBR,TOR,12.0,3.0,1,N,11897.0,3,Domínguez,Dickey,Andriese,9.0
2015-04-25,1,2015,ARI,PIT,1.0,2.0,0,N,38859.0,-2,Watson,Reed,Melancon,9.0
2015-04-25,1,2015,BAL,BOS,5.0,4.0,1,N,36757.0,1,Matusz,Uehara,,10.0
2015-04-25,1,2015,COL,SFG,4.0,5.0,0,N,36474.0,-1,Machi,Brown,,11.0
2015-04-25,1,2015,DET,CLE,4.0,1.0,1,D,35473.0,1,Simón,House,Soria,9.0
2015-04-25,1,2015,LAA,TEX,4.0,1.0,1,N,38016.0,3,Pestano,Lewis,Street,9.0
2015-04-25,1,2015,MIA,WSN,8.0,0.0,1,D,18129.0,4,Koehler,Strasburg,,9.0
2015-04-25,1,2015,MIL,STL,3.0,5.0,0,N,35919.0,-2,Belisle,Peralta,Maness,9.0
2015-04-25,1,2015,NYY,NYM,2.0,8.0,0,D,47909.0,-1,Harvey,Sabathia,,9.0
2015-04-25,1,2015,OAK,HOU,3.0,9.0,0,D,24342.0,-3,Feldman,Graveman,,9.0
2015-04-25,1,2015,PHI,ATL,2.0,5.0,0,N,24748.0,-1,Miller,Buchanan,Grilli,9.0
2015-04-25,1,2015,SDP,LAD,8.0,11.0,0,N,44454.0,-4,McCarthy,Kennedy,,9.0
2015-04-25,1,2015,SEA,MIN,5.0,8.0,0,N,33566.0,-1,Stauffer,Paxton,Perkins,9.0
2015-04-25,1,2015,TBR,TOR,4.0,2.0,1,N,19772.0,4,Frieri,Cecil,Boxberger,9.0
2015-04-26,1,2015,ARI,PIT,0.0,8.0,0,D,32353.0,-3,Liriano,Hellickson,,9.0
2015-04-26,1,2015,BAL,BOS,18.0,7.0,1,D,43802.0,2,Norris,Miley,,9.0
2015-04-26,1,2015,CHW,KCR,5.0,3.0,1,D,23317.0,2,Danks,Vólquez,Robertson,9.0
2015-04-26,1,2015,CIN,CHC,2.0,5.0,0,D,38954.0,-3,Arrieta,DeSclafani,Rondón,9.0
2015-04-26,1,2015,DET,CLE,8.0,6.0,1,D,30698.0,2,Lobstein,Carrasco,Soria,9.0
2015-04-26,1,2015,LAA,TEX,4.0,5.0,0,D,35053.0,-1,Feliz,Álvarez,,11.0
2015-04-26,1,2015,MIA,WSN,6.0,2.0,1,D,21433.0,5,Haren,Gonzalez,,9.0
2015-04-26,1,2015,MIL,STL,6.0,3.0,1,D,32758.0,1,Blazek,Lynn,Rodríguez,9.0
2015-04-26,1,2015,NYY,NYM,6.0,4.0,1,N,47510.0,1,Shreve,Niese,Miller,9.0
2015-04-26,1,2015,OAK,HOU,6.0,7.0,0,D,22080.0,-4,Sipp,Clippard,Gregerson,9.0
2015-04-26,1,2015,PHI,ATL,5.0,4.0,1,D,28702.0,1,Williams,Cahill,Papelbon,9.0
2015-04-26,1,2015,SDP,LAD,3.0,1.0,1,D,43256.0,1,Morrow,Baker,Kimbrel,9.0
2015-04-26,1,2015,SEA,MIN,2.0,4.0,0,D,35242.0,-2,Fien,Olson,Perkins,11.0
2015-04-26,1,2015,TBR,TOR,5.0,1.0,1,D,21107.0,5,Archer,Buehrle,,9.0
2015-04-27,1,2015,ARI,COL,4.0,5.0,0,N,17444.0,-4,Matzek,Anderson,Axford,9.0
2015-04-27,1,2015,ATL,WSN,8.0,4.0,1,N,16658.0,1,Stults,Fister,,9.0
2015-04-27,1,2015,BOS,TOR,6.0,5.0,1,N,34739.0,1,Uehara,Castro,,9.0
2015-04-27,1,2015,CHC,PIT,4.0,0.0,1,N,29159.0,3,Hammel,Worley,,9.0
2015-04-27,1,2015,CIN,MIL,9.0,6.0,1,N,17167.0,1,Marquis,Nelson,,9.0
2015-04-27,1,2015,CLE,KCR,2.0,6.0,0,N,9668.0,-3,Vargas,Kluber,,9.0
2015-04-27,1,2015,LAD,SFG,8.0,3.0,1,N,46704.0,1,Frías,Lincecum,,9.0
2015-04-27,1,2015,MIA,NYM,1.0,3.0,0,N,18547.0,-1,Torres,Cishek,Familia,9.0
2015-04-27,1,2015,MIN,DET,4.0,5.0,0,N,18054.0,-1,Price,Milone,Soria,9.0
2015-04-27,1,2015,NYY,TBR,4.0,1.0,1,N,34590.0,2,Wilson,Gomes,Miller,9.0
2015-04-27,1,2015,SDP,HOU,4.0,9.0,0,N,19532.0,-1,Neshek,Benoit,,9.0
2015-04-27,1,2015,STL,PHI,1.0,4.0,0,N,40052.0,-2,Hamels,Lackey,Papelbon,9.0
2015-04-27,1,2015,TEX,SEA,1.0,3.0,0,N,19748.0,-1,Walker,Gallardo,Rodney,9.0
2015-04-28,1,2015,ARI,COL,12.0,5.0,1,N,18792.0,1,Chafin,Kendrick,,9.0
2015-04-28,1,2015,ATL,WSN,12.0,13.0,0,N,14833.0,-1,Treinen,Grilli,Storen,9.0
2015-04-28,1,2015,BOS,TOR,8.0,11.0,0,N,33920.0,-1,Estrada,Buchholz,Cecil,9.0
2015-04-28,1,2015,CHC,PIT,6.0,2.0,1,N,29915.0,4,Wood,Locke,,9.0
2015-04-28,1,2015,CIN,MIL,4.0,2.0,1,N,19238.0,2,Cueto,Lohse,Chapman,9.0
2015-04-28,1,2015,CLE,KCR,5.0,11.0,0,N,10698.0,-4,Finnegan,Atchison,,9.0
2015-04-28,1,2015,LAD,SFG,1.0,2.0,0,N,50161.0,-1,Bumgarner,Kershaw,Casilla,9.0
2015-04-28,1,2015,MIA,NYM,4.0,3.0,1,N,17255.0,1,Morris,Torres,Cishek,9.0
2015-04-28,1,2015,MIN,DET,3.0,2.0,1,N,18169.0,1,Pelfrey,Sánchez,Perkins,9.0
2015-04-28,1,2015,NYY,TBR,4.0,2.0,1,N,36934.0,3,Whitley,Odorizzi,Martin,9.0
2015-04-28,1,2015,OAK,LAA,6.0,2.0,1,N,17674.0,1,Gray,Weaver,,9.0
2015-04-28,1,2015,SDP,HOU,3.0,14.0,0,N,22796.0,-2,Hernández,Ross,,9.0
2015-04-28,1,2015,STL,PHI,11.0,5.0,1,N,40143.0,1,Wacha,González,,9.0
2015-04-28,1,2015,TEX,SEA,1.0,2.0,0,N,23714.0,-2,Happ,Detwiler,Rodney,9.0
2015-04-29,1,2015,ARI,COL,9.0,1.0,1,N,19633.0,2,Collmenter,Lyles,,9.0
2015-04-29,1,2015,ATL,WSN,4.0,13.0,0,N,12595.0,-2,Zimmermann,Wood,,9.0
2015-04-29,1,2015,BAL,CHW,8.0,2.0,1,D,,3,Jiménez,Samardzija,,9.0
2015-04-29,1,2015,BOS,TOR,4.0,1.0,1,N,34220.0,1,Porcello,Dickey,Uehara,9.0
2015-04-29,1,2015,CHC,PIT,1.0,8.0,0,N,30634.0,-1,Cole,Hendricks,,9.0
2015-04-29,1,2015,CIN,MIL,3.0,8.0,0,D,23012.0,-1,Garza,Lorenzen,,9.0
2015-04-29,1,2015,CLE,KCR,7.0,5.0,1,N,10284.0,1,Salazar,Ventura,Allen,9.0
2015-04-29,1,2015,LAD,SFG,7.0,3.0,1,N,53285.0,1,Greinke,Vogelsong,,9.0
2015-04-29,1,2015,MIA,NYM,7.0,3.0,1,N,17076.0,2,Dyson,Colón,,9.0
2015-04-29,1,2015,MIN,DET,7.0,10.0,0,D,19447.0,-1,Gorzelanny,Fien,Soria,9.0
2015-04-29,1,2015,NYY,TBR,2.0,3.0,0,D,30055.0,-1,Gomes,Shreve,Frieri,13.0
2015-04-29,1,2015,OAK,LAA,3.0,6.0,0,N,16212.0,-1,Morin,Cook,Street,9.0
2015-04-29,1,2015,SDP,HOU,2.0,7.0,0,D,21824.0,-3,Keuchel,Cashner,,9.0
2015-04-29,1,2015,STL,PHI,5.0,2.0,1,N,40399.0,2,Martínez,Harang,Rosenthal,9.0
2015-04-29,1,2015,TEX,SEA,2.0,5.0,0,N,26037.0,-3,Hernández,Rodríguez,Rodney,9.0
2015-04-30,1,2015,ATL,CIN,1.0,5.0,0,N,15744.0,-3,Leake,Miller,,9.0
2015-04-30,1,2015,CLE,TOR,1.0,5.0,0,N,9798.0,-1,Francis,House,,9.0
2015-04-30,1,2015,HOU,SEA,3.0,2.0,1,N,19108.0,7,Gregerson,Leone,,10.0
2015-04-30,1,2015,KCR,DET,8.0,1.0,1,N,28405.0,1,Duffy,Simón,,9.0
2015-04-30,1,2015,MIN,CHW,12.0,2.0,1,N,20736.0,1,May,Sale,,9.0
2015-04-30,1,2015,NYM,WSN,2.0,8.0,0,N,21689.0,-3,Strasburg,deGrom,,9.0
2015-04-30,1,2015,OAK,LAA,5.0,6.0,0,D,19534.0,-2,Richards,Chavez,Street,9.0
2015-04-30,1,2015,STL,PHI,9.0,3.0,1,D,40715.0,3,Villanueva,Buchanan,,9.0
2015-05-01,1,2015,ATL,CIN,4.0,3.0,1,N,30153.0,1,Foltynewicz,DeSclafani,Grilli,9.0
2015-05-01,1,2015,BOS,NYY,2.0,3.0,0,N,35444.0,-1,Rogers,Tazawa,Miller,9.0
2015-05-01,1,2015,CHC,MIL,1.0,0.0,1,D,31128.0,1,Lester,Peralta,Rondón,9.0
2015-05-01,1,2015,CLE,TOR,9.0,4.0,1,N,15088.0,1,Carrasco,Buehrle,,9.0
2015-05-01,1,2015,HOU,SEA,4.0,3.0,1,N,21834.0,8,Fields,Elías,Gregerson,9.0
2015-05-01,1,2015,KCR,DET,4.0,1.0,1,N,38186.0,2,Young,Lobstein,Davis,9.0
2015-05-01,1,2015,LAD,ARI,8.0,0.0,1,N,50164.0,2,Frías,De La Rosa,,9.0
2015-05-01,1,2015,MIA,PHI,4.0,3.0,1,N,18511.0,3,Cishek,Giles,,9.0
2015-05-01,1,2015,MIN,CHW,1.0,0.0,1,N,22794.0,2,Gibson,Quintana,Perkins,9.0
2015-05-01,1,2015,NYM,WSN,4.0,0.0,1,N,33178.0,1,Harvey,Scherzer,Familia,9.0
2015-05-01,1,2015,SDP,COL,14.0,3.0,1,N,30186.0,1,Kennedy,Butler,,9.0
2015-05-01,1,2015,SFG,LAA,3.0,2.0,1,N,41507.0,1,Casilla,Smith,,9.0
2015-05-01,1,2015,STL,PIT,2.0,1.0,1,N,40912.0,4,Choate,Scahill,,10.0
2015-05-01,1,2015,TBR,BAL,2.0,0.0,1,N,9945.0,2,Colomé,Tillman,Boxberger,9.0
2015-05-01,1,2015,TEX,OAK,5.0,7.0,0,N,29700.0,-4,Otero,Méndez,Clippard,9.0
2015-05-02,1,2015,ATL,CIN,4.0,8.0,0,N,29515.0,-1,Marquis,Stults,,9.0
2015-05-02,1,2015,BOS,NYY,2.0,4.0,0,D,36611.0,-2,Eovaldi,Miley,Betances,9.0
2015-05-02,1,2015,CHC,MIL,1.0,6.0,0,D,34878.0,-1,Fiers,Arrieta,,9.0
2015-05-02,1,2015,CLE,TOR,4.0,11.0,0,D,18008.0,-1,Sanchez,Kluber,,9.0
2015-05-02,1,2015,HOU,SEA,11.0,4.0,1,N,24435.0,9,McHugh,Walker,,9.0
2015-05-02,1,2015,KCR,DET,1.0,2.0,0,N,38692.0,-1,Price,Vólquez,,9.0
2015-05-02,1,2015,LAD,ARI,6.0,4.0,1,N,43617.0,3,Nicasio,Marshall,Hatcher,9.0
2015-05-02,1,2015,MIA,PHI,7.0,0.0,1,D,33348.0,4,Haren,Hamels,,9.0
2015-05-02,1,2015,MIN,CHW,5.0,3.0,1,D,30551.0,3,Nolasco,Noesí,Perkins,9.0
2015-05-02,1,2015,NYM,WSN,0.0,1.0,0,N,39730.0,-1,Gonzalez,Niese,Storen,9.0
2015-05-02,1,2015,SDP,COL,4.0,2.0,1,N,28058.0,2,Morrow,De La Rosa,Kimbrel,9.0
2015-05-02,1,2015,SFG,LAA,5.0,4.0,1,D,41287.0,2,Hudson,Santiago,Casilla,9.0
2015-05-02,1,2015,STL,PIT,2.0,1.0,1,D,45095.0,5,Villanueva,Hughes,,11.0
2015-05-02,1,2015,TBR,BAL,0.0,4.0,0,N,12789.0,-1,González,Archer,Brach,9.0
2015-05-02,1,2015,TEX,OAK,8.0,7.0,1,N,32207.0,1,Kela,Cook,,10.0
2015-05-03,1,2015,ATL,CIN,5.0,0.0,1,D,30073.0,1,Teheran,Cueto,,9.0
2015-05-03,1,2015,BOS,NYY,5.0,8.0,0,N,33198.0,-3,Warren,Kelly,Miller,9.0
2015-05-03,1,2015,CHC,MIL,3.0,5.0,0,D,33398.0,-2,Smith,Strop,Rodríguez,9.0
2015-05-03,1,2015,CLE,TOR,10.0,7.0,1,D,16128.0,1,Rzepczynski,Francis,,9.0
2015-05-03,1,2015,HOU,SEA,7.0,6.0,1,D,25283.0,10,Neshek,Smith,Gregerson,9.0
2015-05-03,1,2015,KCR,DET,4.0,6.0,0,D,38326.0,-2,Sánchez,Guthrie,Soria,9.0
2015-05-03,1,2015,LAD,ARI,1.0,0.0,1,D,48136.0,4,Howell,Marshall,,13.0
2015-05-03,1,2015,MIA,PHI,2.0,6.0,0,D,20461.0,-1,González,Cosart,,9.0
2015-05-03,1,2015,MIN,CHW,13.0,3.0,1,D,22423.0,4,Pressly,Danks,,9.0
2015-05-03,1,2015,NYM,WSN,0.0,1.0,0,D,41048.0,-2,Fister,Gee,Storen,9.0
2015-05-03,1,2015,SDP,COL,8.0,6.0,1,D,34197.0,3,Shields,Kendrick,Kimbrel,9.0
2015-05-03,1,2015,SFG,LAA,5.0,0.0,1,D,41516.0,3,Lincecum,Weaver,,9.0
2015-05-03,1,2015,STL,PIT,3.0,2.0,1,D,44382.0,6,Socolovich,Liz,,14.0
2015-05-03,1,2015,TBR,BAL,2.0,4.0,0,D,16652.0,-2,Hunter,Geltz,Britton,9.0
2015-05-03,1,2015,TEX,OAK,1.0,7.0,0,D,36006.0,-1,Gray,Gallardo,,9.0
2015-05-04,1,2015,ATL,PHI,2.0,5.0,0,N,17293.0,-1,Harang,Wood,,9.0
2015-05-04,1,2015,BOS,TBR,1.0,5.0,0,N,34541.0,-4,Odorizzi,Buchholz,,9.0
2015-05-04,1,2015,HOU,TEX,1.0,2.0,0,N,17597.0,-1,Kela,Qualls,Feliz,9.0
2015-05-04,1,2015,LAA,SEA,2.0,3.0,0,N,25024.0,-4,Hernández,Shoemaker,Rodney,9.0
2015-05-04,1,2015,MIL,LAD,4.0,3.0,1,N,23374.0,3,Blazek,Hatcher,Rodríguez,9.0
2015-05-04,1,2015,MIN,OAK,8.0,7.0,1,N,20605.0,5,Hughes,Hahn,Perkins,9.0
2015-05-04,1,2015,SFG,SDP,2.0,0.0,1,N,41278.0,4,Bumgarner,Ross,Casilla,9.0
2015-05-04,1,2015,STL,CHC,10.0,9.0,1,N,41981.0,7,Socolovich,Strop,Maness,9.0
2015-05-04,1,2015,TOR,NYY,3.0,1.0,1,N,19217.0,1,Dickey,Martin,Cecil,9.0
2015-05-04,1,2015,WSN,MIA,6.0,4.0,1,N,24731.0,3,Grace,Morris,Roark,9.0
2015-05-05,1,2015,ATL,PHI,9.0,0.0,1,N,14451.0,1,Miller,Billingsley,,9.0
2015-05-05,1,2015,BOS,TBR,2.0,0.0,1,N,33688.0,1,Porcello,Smyly,Uehara,9.0
2015-05-05,1,2015,CHW,DET,5.0,2.0,1,N,16351.0,1,Samardzija,Greene,Robertson,9.0
2015-05-05,1,2015,HOU,TEX,1.0,7.0,0,N,20951.0,-2,Rodríguez,Feldman,,9.0
2015-05-05,1,2015,KCR,CLE,5.0,3.0,1,N,29099.0,1,Vargas,Salazar,Davis,9.0
2015-05-05,1,2015,LAA,SEA,5.0,4.0,1,N,33394.0,1,Street,Leone,,9.0
2015-05-05,1,2015,MIL,LAD,2.0,8.0,0,N,23356.0,-1,Greinke,Garza,,9.0
2015-05-05,1,2015,MIN,OAK,1.0,2.0,0,N,18135.0,-1,Chavez,May,Clippard,9.0
2015-05-05,1,2015,NYM,BAL,3.0,2.0,1,N,20534.0,1,Colón,Norris,Familia,9.0
2015-05-05,1,2015,PIT,CIN,1.0,7.0,0,N,16822.0,-4,Lorenzen,Locke,,9.0
2015-05-05,1,2015,SFG,SDP,6.0,0.0,1,N,41358.0,5,Vogelsong,Cashner,,9.0
2015-05-05,1,2015,STL,CHC,7.0,4.0,1,N,41613.0,8,Harris,Jackson,Rosenthal,9.0
2015-05-05,1,2015,TOR,NYY,3.0,6.0,0,N,21519.0,-1,Pineda,Estrada,Miller,9.0
2015-05-05,1,2015,WSN,MIA,1.0,2.0,0,N,25332.0,-1,Latos,Strasburg,Cishek,9.0
2015-05-06,1,2015,ATL,PHI,7.0,5.0,1,N,17772.0,2,Foltynewicz,Williams,Grilli,9.0
2015-05-06,1,2015,BOS,TBR,3.0,5.0,0,N,35060.0,-1,Colomé,Masterson,Boxberger,9.0
2015-05-06,1,2015,CHW,DET,7.0,6.0,1,N,18268.0,2,Putnam,Chamberlain,Robertson,9.0
2015-05-06,1,2015,COL,ARI,7.0,13.0,0,D,,-6,Collmenter,Matzek,,9.0
2015-05-06,1,2015,HOU,TEX,3.0,11.0,0,N,22230.0,-3,Lewis,Deduno,,9.0
2015-05-06,1,2015,KCR,CLE,3.0,10.0,0,N,23316.0,-1,Carrasco,Duffy,,9.0
2015-05-06,1,2015,LAA,SEA,4.0,3.0,1,N,25160.0,2,Street,Smith,,9.0
2015-05-06,1,2015,MIL,LAD,6.0,3.0,1,N,22708.0,1,Peralta,Wieland,Rodríguez,9.0
2015-05-06,1,2015,MIN,OAK,13.0,0.0,1,N,18866.0,1,Gibson,Kazmir,,9.0
2015-05-06,1,2015,NYM,BAL,5.0,1.0,1,N,21667.0,2,deGrom,Jiménez,,9.0
2015-05-06,1,2015,PIT,CIN,0.0,3.0,0,N,16527.0,-5,Leake,Cole,Chapman,9.0
2015-05-06,1,2015,SFG,SDP,1.0,9.0,0,D,41060.0,-1,Kennedy,Heston,,9.0
2015-05-06,1,2015,STL,CHC,5.0,6.0,0,N,42207.0,-1,Lester,Lynn,Rondón,9.0
2015-05-06,1,2015,TOR,NYY,5.0,1.0,1,N,21312.0,1,Buehrle,Sabathia,,9.0
2015-05-06,1,2015,WSN,MIA,7.0,5.0,1,D,31417.0,1,Scherzer,Koehler,Storen,9.0
2015-05-06,2,2015,COL,ARI,1.0,5.0,0,N,22621.0,-7,Ray,Lyles,,9.0
2015-05-07,1,2015,ARI,SDP,11.0,0.0,1,N,16929.0,3,De La Rosa,Despaigne,,9.0
2015-05-07,1,2015,CHW,DET,1.0,4.0,0,D,20081.0,-1,Lobstein,Quintana,Soria,9.0
2015-05-07,1,2015,KCR,CLE,7.0,4.0,1,D,38271.0,1,Morales,Kluber,Holland,9.0
2015-05-07,1,2015,LAA,HOU,2.0,3.0,0,N,25097.0,-1,Neshek,Street,Gregerson,9.0
2015-05-07,1,2015,MIL,LAD,4.0,14.0,0,D,28505.0,-1,Frías,Fiers,,9.0
2015-05-07,1,2015,MIN,OAK,6.0,5.0,1,D,22379.0,2,Nolasco,Pomeranz,Perkins,9.0
2015-05-07,1,2015,NYY,BAL,4.0,3.0,1,N,39816.0,1,Eovaldi,Tillman,Miller,9.0
2015-05-07,1,2015,PIT,CIN,7.0,2.0,1,N,27302.0,1,Burnett,DeSclafani,,9.0
2015-05-07,1,2015,SFG,MIA,2.0,7.0,0,N,41367.0,-2,Haren,Hudson,,9.0
2015-05-07,1,2015,STL,CHC,5.0,1.0,1,D,44472.0,1,Lackey,Arrieta,Rosenthal,9.0
2015-05-07,1,2015,TBR,TEX,4.0,5.0,0,N,8701.0,-1,Claudio,Archer,Feliz,9.0
2015-05-08,1,2015,ARI,SDP,5.0,6.0,0,N,28677.0,-1,Shields,Burgos,Kimbrel,9.0
2015-05-08,1,2015,CLE,MIN,3.0,9.0,0,N,19102.0,-2,Pelfrey,Bauer,,9.0
2015-05-08,1,2015,COL,LAD,1.0,2.0,0,N,32974.0,-8,Anderson,Butler,,6.0
2015-05-08,1,2015,DET,KCR,6.0,5.0,1,N,39434.0,2,Soria,Pino,,9.0
2015-05-08,1,2015,LAA,HOU,2.0,0.0,1,N,40006.0,1,Weaver,Hernández,,9.0
2015-05-08,1,2015,MIL,CHC,6.0,7.0,0,N,38283.0,-2,Hammel,Nelson,,9.0
2015-05-08,1,2015,NYY,BAL,5.0,4.0,1,N,38731.0,2,Betances,González,Miller,9.0
2015-05-08,1,2015,PHI,NYM,3.0,1.0,1,N,32734.0,1,Hamels,Harvey,Papelbon,9.0
2015-05-08,1,2015,PIT,STL,5.0,8.0,0,N,33507.0,-1,Wacha,Liriano,Rosenthal,9.0
2015-05-08,1,2015,SEA,OAK,4.0,3.0,1,N,25187.0,1,Smith,Otero,,11.0
2015-05-08,1,2015,SFG,MIA,6.0,0.0,1,N,41413.0,1,Lincecum,Cosart,Petit,9.0
2015-05-08,1,2015,TBR,TEX,8.0,2.0,1,N,11704.0,1,Karns,Gallardo,,9.0
2015-05-08,1,2015,TOR,BOS,7.0,0.0,1,N,30430.0,2,Sanchez,Miley,,9.0
2015-05-08,1,2015,WSN,ATL,9.0,2.0,1,N,31288.0,2,Gonzalez,Stults,,9.0
2015-05-09,1,2015,ARI,SDP,4.0,6.0,0,N,27340.0,-2,Quackenbush,Delgado,,12.0
2015-05-09,1,2015,CHW,CIN,4.0,10.0,0,D,,-2,Cueto,Carroll,,9.0
2015-05-09,1,2015,CLE,MIN,4.0,7.0,0,D,16199.0,-3,Hughes,Chen,Perkins,9.0
2015-05-09,1,2015,DET,KCR,2.0,6.0,0,D,41456.0,-1,Guthrie,Sánchez,,9.0
2015-05-09,1,2015,LAA,HOU,5.0,6.0,0,N,40210.0,-1,Keuchel,Shoemaker,Qualls,9.0
2015-05-09,1,2015,MIL,CHC,12.0,4.0,1,N,39600.0,1,Lohse,Wood,,9.0
2015-05-09,1,2015,NYY,BAL,2.0,6.0,0,D,41280.0,-1,Chen,Whitley,Britton,9.0
2015-05-09,1,2015,PHI,NYM,2.0,3.0,0,N,29373.0,-1,Niese,Harang,Familia,9.0
2015-05-09,1,2015,PIT,STL,7.0,5.0,1,N,38068.0,1,Scahill,Martínez,Melancon,9.0
2015-05-09,1,2015,SEA,OAK,7.0,2.0,1,N,37441.0,2,Happ,Hahn,,9.0
2015-05-09,1,2015,SFG,MIA,2.0,6.0,0,N,42285.0,-1,Phelps,Bumgarner,,9.0
2015-05-09,1,2015,TBR,TEX,7.0,2.0,1,N,20943.0,2,Bellatti,Detwiler,Boxberger,9.0
2015-05-09,1,2015,TOR,BOS,7.0,1.0,1,D,42917.0,3,Hutchison,Kelly,,9.0
2015-05-09,1,2015,WSN,ATL,8.0,6.0,1,D,39193.0,3,Storen,Martin,,9.0
2015-05-09,2,2015,CHW,CIN,8.0,2.0,1,N,27980.0,1,Rodón,Marquis,,9.0
2015-05-10,1,2015,ARI,SDP,2.0,1.0,1,D,24881.0,1,Ramírez,Cashner,Reed,9.0
2015-05-10,1,2015,CHW,CIN,4.0,3.0,1,D,20123.0,2,Robertson,Chapman,,9.0
2015-05-10,1,2015,CLE,MIN,8.0,2.0,1,D,13769.0,1,Salazar,May,,9.0
2015-05-10,1,2015,COL,LAD,5.0,9.0,0,D,30710.0,-9,Báez,Oberg,,9.0
2015-05-10,1,2015,DET,KCR,1.0,2.0,0,N,29852.0,-2,Frasor,Nesbitt,Holland,10.0
2015-05-10,1,2015,LAA,HOU,3.0,1.0,1,D,30929.0,1,Richards,Feldman,Street,9.0
2015-05-10,1,2015,MIL,CHC,3.0,2.0,1,D,41467.0,2,Blazek,Motte,,11.0
2015-05-10,1,2015,NYY,BAL,6.0,2.0,1,D,39059.0,1,Pineda,Norris,,9.0
2015-05-10,1,2015,PHI,NYM,4.0,7.0,0,D,27935.0,-2,Colón,Billingsley,Familia,9.0
2015-05-10,1,2015,PIT,STL,4.0,3.0,1,D,34036.0,2,Hughes,Harris,Melancon,9.0
2015-05-10,1,2015,SEA,OAK,4.0,3.0,1,D,42831.0,3,Hernández,Chavez,Rodney,9.0
2015-05-10,1,2015,SFG,MIA,3.0,2.0,1,D,41889.0,1,Casilla,Cishek,,9.0
2015-05-10,1,2015,TBR,TEX,1.0,2.0,0,D,14521.0,-1,Kela,Jepsen,Feliz,9.0
2015-05-10,1,2015,TOR,BOS,3.0,6.0,0,D,42419.0,-1,Buchholz,Dickey,Uehara,9.0
2015-05-10,1,2015,WSN,ATL,5.0,4.0,1,D,31938.0,4,Solís,Martin,Storen,9.0
2015-05-11,1,2015,ARI,WSN,1.0,11.0,0,N,16406.0,-1,Scherzer,Collmenter,,9.0
2015-05-11,1,2015,BAL,TOR,5.0,2.0,1,N,20468.0,1,Jiménez,Estrada,Britton,9.0
2015-05-11,1,2015,CHC,NYM,4.0,3.0,1,N,32980.0,1,Lester,deGrom,Rondón,9.0
2015-05-11,1,2015,CIN,ATL,1.0,2.0,0,N,19881.0,-3,Avilán,Chapman,Johnson,9.0
2015-05-11,1,2015,LAD,MIA,5.0,3.0,1,N,44941.0,4,Howell,Cishek,,9.0
2015-05-11,1,2015,MIL,CHW,10.0,7.0,1,N,29886.0,3,Broxton,Duke,Rodríguez,9.0
2015-05-11,1,2015,OAK,BOS,4.0,5.0,0,N,19743.0,-6,Barnes,Castro,,11.0
2015-05-11,1,2015,PHI,PIT,3.0,4.0,0,N,21358.0,-3,Cole,Williams,Melancon,9.0
2015-05-11,1,2015,TBR,NYY,5.0,11.0,0,N,10619.0,-2,Sabathia,Colomé,,9.0
2015-05-11,1,2015,TEX,KCR,8.0,2.0,1,N,21206.0,2,Lewis,Duffy,,9.0
2015-05-12,1,2015,ARI,WSN,14.0,6.0,1,N,19053.0,1,De La Rosa,Strasburg,,9.0
2015-05-12,1,2015,BAL,TOR,2.0,10.0,0,N,17319.0,-1,Buehrle,Tillman,,9.0
2015-05-12,1,2015,CHC,NYM,6.0,1.0,1,N,31542.0,2,Arrieta,Syndergaard,,9.0
2015-05-12,1,2015,CIN,ATL,4.0,3.0,1,N,23780.0,1,Chapman,Grilli,,9.0
2015-05-12,1,2015,CLE,STL,3.0,8.0,0,N,12615.0,-1,Lynn,Carrasco,,9.0
2015-05-12,1,2015,DET,MIN,2.0,1.0,1,N,26177.0,1,Nesbitt,Pressly,,10.0
2015-05-12,1,2015,HOU,SFG,1.0,8.0,0,N,20468.0,-2,Heston,McHugh,,9.0
2015-05-12,1,2015,LAA,COL,5.0,2.0,1,N,28150.0,2,Wilson,Betancourt,Street,9.0
2015-05-12,1,2015,LAD,MIA,11.0,1.0,1,N,49628.0,5,Bolsinger,Haren,,9.0
2015-05-12,1,2015,MIL,CHW,2.0,4.0,0,N,26935.0,-1,Sale,Blazek,Robertson,9.0
2015-05-12,1,2015,OAK,BOS,9.0,2.0,1,N,24605.0,1,Pomeranz,Masterson,,9.0
2015-05-12,1,2015,PHI,PIT,2.0,7.0,0,N,20393.0,-4,Burnett,O'Sullivan,,9.0
2015-05-12,1,2015,SEA,SDP,11.0,4.0,1,N,16148.0,4,Paxton,Kennedy,,9.0
2015-05-12,1,2015,TBR,NYY,4.0,2.0,1,N,10417.0,1,Jepsen,Eovaldi,Boxberger,9.0
2015-05-12,1,2015,TEX,KCR,6.0,7.0,0,N,23659.0,-1,Holland,Pimentel,,10.0
2015-05-13,1,2015,ARI,WSN,6.0,9.0,0,D,19026.0,-1,Barrett,Reed,Storen,9.0
2015-05-13,1,2015,BAL,TOR,6.0,1.0,1,N,24654.0,1,González,Sanchez,O'Day,9.0
